incident_administrative_unit,incident_county,incident_acres_burned,incident_longitude,incident_latitude,incident_type,calfire_incident,mean_temperature,Population,incident_days,month_extinguished
CAL FIRE Santa Clara Unit ,Contra Costa,90.0,-121.908735,37.97689,Wildfire,True,24.465918,1162648,0.0,6
Riverside County Fire,Riverside,110.0,-117.462524,33.968307,Wildfire,True,27.901293,2429487,4.0,6
CAL FIRE Sonoma-Lake-Napa Unit ,Sonoma,63.0,-122.796221,38.323263,Wildfire,True,15.180499,488436,0.0,6
CAL FIRE Nevada-Yuba-Placer Unit,Nevada,904.0,-121.192271,39.319145,Wildfire,True,14.960641,102322,7.0,7
CAL FIRE Fresno-Kings Unit,Fresno,52.0,-119.576797,37.013878,Wildfire,False,24.224764,1008280,2.0,7
Unified Command: CAL FIRE San Benito-Monterey and Camp Roberts Army Base. ,Monterey,138.0,-120.819059,35.8640822,Wildfire,False,22.56236,437609,1.0,7
CAL FIRE Mendocino Unit,Mendocino,20.0,-123.2055576,39.8166571,Wildfire,False,18.6685,91145,1.0,7
CAL FIRE Nevada-Yuba-Placer Unit ,Yuba,30.0,-121.372749,39.300253,Wildfire,True,28.460835,81705,2.0,7
Yosemite National Park,Mariposa,4886.0,-119.614,37.499,Wildfire,False,9.26785,17130,392.0,8
CAL FIRE San Diego Unit,San Diego,37.0,-116.8460273,32.7947379,Wildfire,True,20.739063,3289701,1.0,7
CAL FIRE Shasta-Trinity Unit,Shasta,304.0,-122.3182313,40.4411992,Wildfire,False,16.342352,181852,5.0,7
CAL FIRE Tehama Glenn Unit,Tehama,60.0,-122.433855,40.010233,Wildfire,True,31.958458,65484,3.0,7
CAL FIRE NEU,Placer,38.0,-121.340201,38.9848309,Wildfire,False,31.632706,406608,1.0,7
CAL FIRE San Diego Unit (MVU),San Diego,100.0,-116.6077664,32.6077664,Wildfire,True,27.72119,3289701,2.0,7
CAL FIRE MEU,Mendocino,43.0,-123.598273,39.90557,Wildfire,True,18.747126,91145,3.0,7
CAL FIRE Nevada-Yuba Placer Unit (NEU),Yuba,82.0,-121.27693,39.314076,Wildfire,True,27.605627,81705,8.0,7
CAL FIRE Mendocino Unit ,Mendocino,17.0,-123.33756,39.058043,Wildfire,True,19.491522,91145,3.0,7
CAL FIRE Santa Clara ,Alameda,121.0,-121.656106,37.719206,Wildfire,True,22.33904,1663823,1.0,7
CAL FIRE Tuolumne-Calaveras Unit,Tuolumne,64.0,-120.4422218,37.935092,Wildfire,True,28.85125,54993,1.0,7
CAL FIRE San Benito-Monterey Unit ,San Benito,104.0,-121.604728,36.8927679,Wildfire,True,15.490395,64753,6.0,7
CAL FIRE Amador-El Dorado Unit ,El Dorado,20.0,-120.63742,38.75794,Wildfire,True,25.682444,191713,2.0,7
CAL FIRE Nevada-Yuba-Placer Unit ,Yuba,39.0,-121.304167,39.323167,Wildfire,True,28.172806,81705,6.0,8
"Unified Command: CAL FIRE San Bernardino Unit, San Bernardino County Fire & San Bernardino National Forest",San Bernardino,28.0,-117.3463886,34.312437,Wildfire,True,25.728666,2180563,2.0,7
CAL FIRE Siskiyou Unit,Siskiyou,31.0,-123.0213226,41.5734543,Wildfire,False,24.87736,44049,6.0,8
Klamath National Forest,Siskiyou,85.0,-123.1193265,41.6430162,Wildfire,False,25.291817,44049,8.0,8
CAL FIRE Siskiyou Unit,Siskiyou,63.0,-122.988315,41.640867,Wildfire,True,26.960594,44049,6.0,8
CAL FIRE Tulare Unit,Tulare,127.0,-118.853671,36.378236,Wildfire,True,28.831999,473446,4.0,8
CAL FIRE Tuolumne-Calaveras Unit,Tuolumne,51.0,-120.50806,37.84349,Wildfire,False,30.409372,54993,1.0,8
Klamath National Forest,Siskiyou,34.0,-122.7825581,41.9708541,Wildfire,False,22.473076,44049,5.0,8
CAL FIRE Lassen-Modoc Unit,Lassen,14.0,-121.211449,41.060445,Wildfire,True,21.58455,31873,7.0,8
Lead Agency: Kern County Fire,Kern,250.0,-118.6292243,35.2882644,Wildfire,True,31.58229,906883,3.0,8
CAL FIRE Madera-Mariposa-Merced Unit and Sierra National Forest,Placer,19244.0,-120.9526,39.04941,Wildfire,True,11.875522,406608,16.0,8
Sequoia National Forest,Tulare,325.0,-118.71829,36.17768,Wildfire,False,10.290085,473446,13.0,8
CAL FIRE Santa Clara Unit,Alameda,58.0,-121.97822,37.70049,Wildfire,True,19.774834,1663823,0.0,8
Los Angeles County Fire Department,Los Angeles,53.0,-118.60811,34.48202,Wildfire,True,28.613764,9936690,1.0,8
CAL FIRE Nevada-Yuba-Placer Unit,Nevada,48.0,-121.1329,39.2805,Wildfire,True,26.924631,102322,9.0,8
CAL FIRE  Nevada-Yuba-Placer Unit,Nevada,44.0,-121.1103,39.0543,Wildfire,True,27.27231,102322,2.0,8
CAL FIRE Humboldt-Del Norte Unit,Humboldt,25.0,-123.9277,41.4672,Wildfire,True,16.66432,136132,1.0,8
CAL FIRE Humboldt Del-Norte Unit ,Humboldt,26.0,-123.9477,41.4626,Wildfire,True,12.223001,136132,3.0,9
Angeles National Forest,Los Angeles,113.0,-117.8608,34.2026,Wildfire,False,30.650042,9936690,9.0,9
Lead Agency: Los Angeles County Fire Department ,Los Angeles,5208.0,-118.6479,34.5255,Wildfire,False,14.44803,9936690,6.0,9
CAL FIRE Siskiyou Unit ,Siskiyou,3939.0,-122.3852,41.4303,Wildfire,True,7.2665496,44049,12.0,9
Unified Command: CAL FIRE San Diego Unit and North County Fire Protection District,San Diego,30.0,-117.246996,33.432924,Wildfire,True,30.306166,3289701,1.0,9
Unified Command: CAL FIRE Nevada-Yuba-Placer Unit & Tahoe National Forest ,Placer,11.0,-120.816083,39.1252,Wildfire,True,23.079,406608,9.0,9
San Bernardino National Forest ,San Bernardino,1079.0,-116.882,34.177,Wildfire,False,6.0291967,2180563,25.0,9
CAL FIRE San Luis Obispo Unit,San Luis Obispo,16.0,-121.012313,35.580125,Wildfire,True,23.297709,281712,0.0,9
"Unified Command: Tahoe National Forest, El Dorado National Forest","El Dorado, Placer",76788.0,-120.7447,39.00591,Wildfire,False,12.003576,598321,46.0,10
CALFIRE Madera-Mariposa-Merced Unit ,Madera,819.0,-119.50881,37.21945,Wildfire,True,9.3370495,157243,7.0,9
CAL FIRE Siskiyou Unit,Siskiyou,297.0,-121.839853,41.8739166,Wildfire,True,19.087524,44049,6.0,9
Modoc National Forest,Modoc,5843.0,-120.29122,41.87117,Wildfire,False,3.1904905,8651,21.0,9
CAL FIRE Tehama-Glenn Unit,Tehama,160.0,-121.81822,40.44109,Wildfire,True,22.306435,65484,8.0,9
CAL FIRE San Bernardino Unit  ,Inyo,50.0,-118.50091,37.38939,Wildfire,True,8.337215,18829,2.0,10
CAL FIRE Riverside Unit,Riverside,127.0,-116.092746,33.569342,Wildfire,True,30.327576,2429487,3.0,5
Riverside County Fire,Riverside,338.0,-117.033714,33.823424,Wildfire,True,17.738659,2429487,3.0,5
CAL FIRE Fresno-Kings Unit,Fresno,123.0,-119.6801,36.9466,Wildfire,True,20.25425,1008280,0.0,5
CAL FIRE Fresno-Kings Unit,Fresno,108.0,-119.2971,36.678,Wildfire,True,21.977041,1008280,1.0,6
CAL FIRE Fresno King Unit,Fresno,65.0,-120.8991,36.7536,Wildfire,True,24.64229,1008280,1.0,6
CAL FIRE Tulare Unit,Tulare,135.0,-118.8582,36.0322,Wildfire,True,24.861458,473446,1.0,6
CAL FIRE San Benito-Monterey,Monterey,72.0,-121.3319,36.4647,Wildfire,True,17.777292,437609,1.0,6
Lead agency: National Park Service,San Bernardino,1088.0,-116.0533,33.896,Wildfire,False,23.177286,2180563,6.0,6
CAL FIRE Sonoma-Lake-Napa Unit ,Lake,21.0,-122.7145,39.023,Wildfire,True,23.151222,68024,2.0,6
CAL FIRE Tehama-Glenn Unit,Tehama,32.0,-122.5955,40.2869,Wildfire,True,25.970331,65484,1.0,6
CAL FIRE Sonoma-Lake-Napa Unit ,Napa,103.0,-122.4379,38.6994,Wildfire,True,20.851,137384,3.0,6
Lead Agency: Fresno County Fire Protection District ,Fresno,640.0,-120.188,36.5737,Wildfire,True,19.106367,1008280,0.0,6
Tuolumne - Calaveras Unit,Tuolumne,37.0,-120.3728742,37.8558452,Wildfire,False,15.859792,54993,2.0,6
CAL FIRE Nevada-Yuba-Placer Unit,Yuba,59.0,-121.3801,39.258,Wildfire,True,21.295958,81705,2.0,6
"CAL FIRE Santa Clara Unit
and Contra Costa County Fire Protection District",Contra Costa,74.0,-121.7676,37.9143,Wildfire,False,18.04675,1162648,0.0,6
CAL FIRE Fresno-Kings Unit,Fresno,24.0,-119.0137,36.8675,Wildfire,True,21.33572,1008280,1.0,6
CAL FIRE Riverside Unit,Riverside,68.0,-117.330286,33.787329,Wildfire,True,20.589363,2429487,2.0,6
CAL FIRE San Bernardino Unit,San Bernardino,90.0,-117.0957,34.0568,Wildfire,True,21.845753,2180563,4.0,7
Kern County Fire,Kern,25.0,-118.4252,34.9516,Wildfire,True,26.236334,906883,0.0,6
CAL FIRE Tuolumne -Calaveras Unit,Calaveras,105.0,-120.798285,38.114444,Wildfire,True,29.335709,45674,1.0,7
Lead agency: CAL FIRE San Bernardino Unit and Los Angeles County Fire Department,Los Angeles,14.0,-118.193056,34.516944,Wildfire,True,27.32775,9936690,0.0,7
CAL FIRE San Bernardino Unit,San Bernardino,34.0,-117.186767,34.38695,Wildfire,True,25.435205,2180563,1.0,7
CAL FIRE Riverside Unit,Riverside,18.0,-117.153554,33.838928,Wildfire,True,25.836374,2429487,0.0,7
CAL FIRE Riverside Unit,Riverside,39.0,-116.078906,33.583941,Wildfire,True,34.253113,2429487,1.0,7
CAL FIRE Riverside County Fire,Riverside,56.0,-117.278984,33.837311,Wildfire,True,23.100998,2429487,1.0,7
Riverside County Fire,Riverside,33.0,-117.0575,33.479,Wildfire,False,19.5285,2429487,1.0,7
Kern County Fire Department,Kern,1044.0,-118.9033,34.8866,Wildfire,False,19.461533,906883,4.0,7
CAL FIRE San Diego Unit,San Diego,64.0,-116.5836,32.6003,Wildfire,True,24.766876,3289701,3.0,7
CAL FIRE San Benito-Monterey,"Monterey, San Luis Obispo",391.0,-120.8169,35.8,Wildfire,True,15.826746,719321,1.0,7
CAL FIRE Riverside Unit ,Riverside,12.0,-117.2616,33.8302,Wildfire,True,28.172998,2429487,0.0,7
CAL FIRE Riverside Unit,Riverside,30.0,-117.348,33.7505,Wildfire,True,28.087639,2429487,2.0,7
CAL FIRE Riverside Unit,Riverside,35.0,-117.124,33.9364,Wildfire,True,28.02629,2429487,1.0,7
CAL FIRE Riverside Unit,Riverside,10.0,-117.300098,33.505725,Wildfire,True,26.28521,2429487,1.0,7
CALFIRE Riverside County Fire Department,Riverside,12.0,-117.068009,33.821929,Wildfire,True,27.366293,2429487,1.0,7
CALFIRE Riverside County Fire Department,Riverside,105.0,-116.946498,33.907342,Wildfire,True,30.06898,2429487,3.0,7
"Unified Command: CAL FIRE Riverside Unit, Riverside County Sheriff, Riverside County Type 3 All Hazard Incident Management Team",Riverside,8355.0,-117.070916,33.889467,Wildfire,True,17.228268,2429487,8.0,7
CALFIRE Riverside Unit,Riverside,336.0,-117.358124,33.817004,Wildfire,True,16.424145,2429487,6.0,7
CAL FIRE Sonoma-Lake-Napa Unit,Colusa,22.0,-122.466,39.2694,Wildfire,True,32.06,21811,3.0,7
CAL FIRE Tehama-Glenn Unit,Glenn,89.0,-122.5259,39.6685,Wildfire,True,31.749166,28657,2.0,7
CAL FIRE Fresno-Kings County Fire,Fresno,15.0,-120.5689,36.1132,Wildfire,True,30.575388,1008280,1.0,7
CAL FIRE Riverside Unit,Riverside,436.0,-117.2169,33.9835,Wildfire,True,16.24694,2429487,7.0,7
CAL FIRE San Benito-Monterey,San Benito,296.0,-120.801732,36.490487,Wildfire,True,31.114084,64753,3.0,7
CAL FIRE Riverside Unit,Riverside,137.0,-117.4261,34.0182,Wildfire,True,28.67608,2429487,1.0,7
Los Angeles County Fire Department,Los Angeles,70.0,-118.507954,34.356691,Wildfire,False,27.535082,9936690,2.0,7
Angeles National Forest ,Los Angeles,421.0,-118.326389,34.438333,Wildfire,False,20.471176,9936690,13.0,8
CAL FIRE Butte Unit,Butte,65.0,-121.399989,39.446994,Wildfire,True,26.142622,213605,8.0,8
Unified Command: CAL FIRE Riverside Unit and Riverside County Sheriff's Department. ,Riverside,2323.0,-116.7247,33.4769,Wildfire,True,12.175974,2429487,11.0,8
CAL FIRE Riverside County Fire,Riverside,103.0,-116.9081,33.9372,Wildfire,True,29.504206,2429487,1.0,7
CAL FIRE Santa Clara Unit,Alameda,80.0,-121.6065,37.7356,Wildfire,True,22.613586,1663823,1.0,7
CAL FIRE San Luis Obispo Unit,San Luis Obispo,100.0,-120.334625,35.458459,Wildfire,True,26.601206,281712,3.0,8
Mojave National Preserve ,San Bernardino,93078.0,-115.317389,35.191889,Wildfire,False,17.136045,2180563,18.0,8
Kern County Fire ,Kern,35.0,-119.988888,36.7611111,Wildfire,False,29.173376,906883,1.0,8
Kern County Fire Department,Kern,1291.0,-118.875657,35.490591,Wildfire,False,16.84458,906883,1.0,8
CAL FIRE Riverside Unit,Riverside,95.0,-116.76111,33.91436,Wildfire,True,31.019361,2429487,0.0,8
CALFIRE Shasta-Trinity Unit,Shasta,28.0,-122.624538,40.735974,Wildfire,False,26.553083,181852,2.0,8
Kern County Fire Department,Kern,88.0,-118.2951023,35.0990626,Wildfire,False,24.18525,906883,2.0,8
Lead agency: Kern County Fire,Kern,1120.0,-117.8875,35.78611,Wildfire,True,20.736792,906883,14.0,8
Kern County Fire,Kern,5228.0,-119.835808,35.614674,Wildfire,False,17.360983,906883,1.0,8
CAL FIRE San Diego Unit,San Diego,184.0,-116.855731,32.994676,Wildfire,True,22.7455,3289701,2.0,8
CAL FIRE Riverside Unit,Riverside,531.0,-117.150639,33.871189,Wildfire,True,15.786231,2429487,1.0,8
CAL FIRE Butte Unit,Butte,68.0,-121.68793,39.377918,Wildfire,True,26.51329,213605,0.0,8
CAL FIRE Tulare Unit,Tulare,301.0,-119.0113,36.5323,Wildfire,True,19.385666,473446,0.0,8
CAL FIRE San Benito-Monterey,San Benito,75.0,-120.9783812,36.4392121,Wildfire,True,21.733208,64753,1.0,8
Kern County Fire Department,Kern,52.0,-118.6027987,35.1387962,Wildfire,False,24.294306,906883,2.0,8
CALFIRE - San Luis Obispo Unit,San Luis Obispo,695.0,-120.0574,35.4854,Wildfire,True,13.5007925,281712,1.0,8
CAL FIRE Siskiyou Unit,Siskiyou,838.0,-121.5041,41.2477,Wildfire,True,7.869591,44049,16.0,8
Shasta-Trinity National Forest Service,Trinity,4198.0,-122.94871,40.93686,Wildfire,False,11.707756,15889,47.0,10
Mendocino National Forest Service,Tehama,473.0,-122.855,40.036944,Wildfire,False,5.384714,65484,6.0,8
Six Rivers National Forest,Del Norte,95107.0,-123.868447,41.958269,Wildfire,False,11.931914,27462,94.0,11
CAL FIRE Santa Clara Unit,Santa Clara,72.0,-121.67208,37.18725,Wildfire,True,22.909437,1916831,7.0,8
CAL FIRE Tehama-Glenn Unit,Glenn,109.0,-122.3287,39.6194,Wildfire,True,36.745747,28657,0.0,8
Unified Command: CAL FIRE San Diego Unit and San Diego County Sheriff,San Diego,466.0,-116.6415,32.6347,Wildfire,True,18.677277,3289701,3.0,8
Klamath National Forest Service,Siskiyou,21725.0,-123.045093,41.777554,Wildfire,False,13.39424,44049,76.0,10
Six Rivers National Forest Service,Trinity,3929.0,-123.662677,40.623606,Wildfire,False,10.636476,15889,78.0,11
Los Padres National Forest Service,Santa Barbara,5464.0,-119.73328,34.9190169,Wildfire,False,17.09279,445213,11.0,8
Six Rivers National Forest ,Humboldt,50198.0,-123.611167,41.017222,Wildfire,False,14.007065,136132,70.0,10
CAL FIRE Sonoma-Lake-Napa Unit,Lake,28.0,-122.601667,38.903333,Wildfire,True,22.307346,68024,5.0,9
CAL FIRE Tuolumne-Calaveras Unit,Calaveras,32.0,-120.7942,38.18291,Wildfire,True,22.405792,45674,2.0,9
Sonoma-Lake-Napa Unit,Napa,14.0,-122.1796,38.3702,Wildfire,False,20.033688,137384,1.0,9
Kern County Fire,Kern,55.0,-118.616,35.2674,Wildfire,True,22.147415,906883,1.0,9
CAL FIRE San Luis Obispo,San Luis Obispo,243.0,-120.9739,35.5421,Wildfire,True,23.380812,281712,3.0,10
 Fairfield Fire Department/Suisun Fire District,Solano,36.0,-121.981732,38.265241,Wildfire,False,20.685915,450995,3.0,10
CAL FIRE San Diego Unit,San Diego,24.0,-116.9196,32.598,Wildfire,True,18.793585,3289701,1.0,10
"CAL FIRE Riverside, Riverside County Sheriff’s Department, Riverside County Type 3 All Hazard Incident Management Team",Riverside,2487.0,-116.82307,33.438207,Wildfire,True,13.911825,2429487,8.0,11
Unified Command: San Luis Obispo City Fire Department/ CAL FIRE San Luis Obispo Unit,San Luis Obispo,124.0,-120.644,35.2808,Wildfire,True,15.426945,281712,2.0,11
Santa Barbara County Fire Department,Santa Barbara,211.0,-120.32318,34.55742,Wildfire,True,14.968416,445213,4.0,11
CAL FIRE Riverside Unit,Riverside,15.0,-117.003584,33.839416,Wildfire,True,15.460727,2429487,0.0,11
United States Fish and Wildlife Service,San Diego,39.0,-116.891493,32.723389,Wildfire,False,13.931447,3289701,5.0,11
CAL FIRE San Diego Unit,San Diego,13.0,-116.7986,32.5666,Wildfire,False,15.672208,3289701,1.0,12
CAL FIRE Riverside Unit,Riverside,65.0,-116.7635,33.9007,Wildfire,True,13.78989,2429487,2.0,12
Ventura County Fire Department,Ventura,2715.0,-118.9938,34.327,Wildfire,True,13.682731,842009,3.0,12
Kern County Fire Department,Kern,181.0,-118.8696,35.5593,Wildfire,True,11.444501,906883,0.0,12
CAL FIRE San Diego Unit,San Diego,50.0,-116.7718,32.6036,Wildfire,True,14.241917,3289701,1.0,12
Bureau of Land Management,Riverside,239.0,-115.82784,33.5103795,Wildfire,False,18.706392,2429487,6.0,2
CAL FIRE San Benito-Monterey Unit,Monterey,11.0,-121.084104,35.81148,Wildfire,True,11.385376,437609,0.0,2
Kern County Fire Department,Kern,1479.0,-119.33179,35.04847,Wildfire,False,20.28029,906883,1.0,5
CAL FIRE Riverside Unit,Riverside,37.0,-116.807061,33.9208,Wildfire,True,15.929001,2429487,1.0,5
CAL FIRE Riverside Unit,Riverside,14.0,-116.8539685,33.471139,Wildfire,True,15.5545,2429487,1.0,5
CAL FIRE Riverside Unit,Riverside,27.0,-116.583317,33.984278,Wildfire,True,27.184435,2429487,0.0,5
Kern County Fire,Kern,121.0,-118.99692,34.96545,Wildfire,True,26.271738,906883,0.0,5
CAL FIRE San Diego Unit,San Diego,17.0,-117.170895,33.02113,Wildfire,True,18.777706,3289701,0.0,5
CAL FIRE Butte Unit,Butte,11.0,-121.908346,39.539678,Wildfire,True,26.127447,213605,1.0,5
CAL FIRE San Benito-Monterey Unit ,San Benito,191.0,-120.8471351,36.5097274,Wildfire,True,25.613583,64753,3.0,5
Unified Command: Santa Barbara County Fire Department and United States Forest Service,Santa Barbara,1383.0,-119.5572279,34.8936966,Wildfire,False,25.015448,445213,4.0,6
CAL FIRE Riverside Unit,Riverside,34.0,-116.600203,33.925778,Wildfire,False,30.610498,2429487,0.0,5
Kern County Fire Department,Kern,116.0,-119.558308,35.180776,Wildfire,True,28.02123,906883,1.0,5
CAL FIRE Fresno-Kings Unit,Kings,188.0,-119.915199,35.85008,Wildfire,True,25.651917,152515,0.0,5
CAL FIRE Riverside Unit,Riverside,32.0,-116.718429,33.56557,Wildfire,True,21.800125,2429487,1.0,5
CAL FIRE/Riverside County Fire Department,Riverside,18.0,-117.505873,33.975351,Wildfire,False,21.637516,2429487,1.0,6
"CAL FIRE Madera-Mariposa-Merced Unit
",Merced,22.0,-120.425878,37.565014,Wildfire,True,25.91546,282290,1.0,6
Kern County Fire,Kern,616.0,-118.82214,35.442336,Wildfire,True,29.579012,906883,1.0,6
CAL FIRE Madera-Mariposa-Merced unit,Madera,27.0,-120.044449,36.974519,Wildfire,False,27.42148,157243,1.0,6
CAL FIRE Sonoma-Lake-Napa Unit,Napa,60.0,-122.494472,38.55954,Wildfire,True,22.444162,137384,3.0,6
CAL FIRE Fresno Kings Unit,Fresno,34.0,-120.729222,36.777907,Wildfire,True,32.270042,1008280,0.0,6
CAL FIRE/Riverside County Fire Department,Riverside,47.0,-116.980503,33.910994,Wildfire,True,23.614374,2429487,0.0,6
Kern County Fire Department,Kern,403.0,-118.30848,34.82333,Wildfire,False,28.81375,906883,1.0,6
CAL FIRE/Riverside County Fire Department,Riverside,14.0,-117.052745,33.487833,Wildfire,True,19.755209,2429487,0.0,6
CAL FIRE Madera Mariposa Unit,Merced,30.0,-120.834941,36.928296,Wildfire,True,28.9525,282290,0.0,6
Kern County Fire Department,Kern,50.0,-118.386667,35.346667,Wildfire,False,23.098751,906883,2.0,6
CAL FIRE Siskiyou Unit ,Siskiyou,28.0,-122.444022,41.900664,Wildfire,True,19.387005,44049,3.0,6
Los Angeles County Fire Department,Los Angeles,17.0,-118.09927,34.65729,Wildfire,False,26.222498,9936690,0.0,6
Los Angeles County Fire Department,"Los Angeles, Ventura",15563.0,-118.8521,34.79208,Wildfire,True,22.546406,10778699,11.0,6
CAL FIRE Butte Unit,Butte,1056.0,-121.518592,39.369439,Wildfire,True,26.526972,213605,3.0,6
CAL FIRE Madera-Mariposa-Merced Unit,Madera,15.0,-119.673538,37.207647,Wildfire,True,23.990095,157243,1.0,6
Los Angeles County Fire Department,Los Angeles,300.0,-118.29017,34.73279,Wildfire,False,24.69703,9936690,0.0,6
CAL FIRE Sonoma-Lake-Napa Unit,Sonoma,1207.0,-123.012253,38.705475,Wildfire,True,21.770687,488436,8.0,6
CAL FIRE San Deigo Unit,Imperial,30.0,-116.099983,32.655183,Wildfire,False,27.042398,179578,0.0,6
CAL FIRE Tulare Unit,Tulare,81.0,-118.946399,35.942249,Wildfire,False,24.915503,473446,0.0,6
CAL FIRE Amador-El Dorado Unit,Sacramento,585.0,-121.24438,38.54166,Wildfire,True,24.715878,1579211,2.0,6
Kern County Fire Department ,Kern,528.0,-119.462711,35.32752,Wildfire,False,27.591139,906883,0.0,6
Kern County Fire Department,Kern,123.0,-118.878444,35.382,Wildfire,False,27.1155,906883,0.0,6
CAL FIRE Sonoma-Lake-Napa Unit,Solano,20.0,-122.234173,38.220139,Wildfire,True,16.729876,450995,1.0,6
CAL FIRE Nevada-Yuba-Placer Unit,Yuba,13.0,-121.303342,39.458459,Wildfire,True,25.44108,81705,3.0,6
CAL FIRE Madera-Mariposa-Merced Unit,Merced,58.0,-121.057483,37.060845,Wildfire,True,22.369917,282290,0.0,6
Kern County Fire Department ,Kern,546.0,-119.96709,35.60366,Wildfire,True,30.76222,906883,0.0,6
CAL FIRE Madera-Mariposa-Merced Unit,Madera,213.0,-119.91267,37.154953,Wildfire,True,30.46833,157243,2.0,6
CAL FIRE San Diego Unit,San Diego,137.0,-116.894511,32.58748,Wildfire,True,23.865082,3289701,2.0,6
CAL FIRE Tulare Unit,Tulare,2.0,-119.090599,36.274399,Wildfire,False,31.5435,473446,1.0,6
CAL FIRE Tuolumne-Calaveras Unit,Tuolumne,12.0,-120.656478,37.814796,Wildfire,False,30.197304,54993,0.0,6
CAL FIRE - Nevada - Yuba - Placer Unit,Placer,438.0,-121.3909,38.82437,Wildfire,True,27.25646,406608,1.0,6
CAL FIRE Butte Unit,Butte,36.0,-121.533535,39.5281902,Wildfire,True,28.349417,213605,4.0,7
CAL FIRE Amador-El Dorado Unit,El Dorado,16.0,-120.930485,38.895723,Wildfire,True,26.19186,191713,2.0,7
Kern County Fire Department,Kern,471.0,-117.74823,35.486517,Wildfire,False,29.051773,906883,3.0,7
San Bernardino County Fire Department ,San Bernardino,400.0,-117.43441,34.04119,Wildfire,True,26.872917,2180563,1.0,7
